label_path,image_path,dataset_name
data/binrushed/labels/cropped_staple_cd_br3_image44prime.png,data/binrushed/images/cropped_br3_image44prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br2_image25prime.png,data/binrushed/images/cropped_br2_image25prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br1_image14prime.png,data/binrushed/images/cropped_br1_image14prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br2_image1prime.png,data/binrushed/images/cropped_br2_image1prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br1_image13prime.png,data/binrushed/images/cropped_br1_image13prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br4_image36prime.png,data/binrushed/images/cropped_br4_image36prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br3_image12prime.png,data/binrushed/images/cropped_br3_image12prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br4_image6prime.png,data/binrushed/images/cropped_br4_image6prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br4_image26prime.png,data/binrushed/images/cropped_br4_image26prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br3_image6prime.png,data/binrushed/images/cropped_br3_image6prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br4_image35prime.png,data/binrushed/images/cropped_br4_image35prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br4_image32prime.png,data/binrushed/images/cropped_br4_image32prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br1_image25prime.png,data/binrushed/images/cropped_br1_image25prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br4_image30prime.png,data/binrushed/images/cropped_br4_image30prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br2_image23prime.png,data/binrushed/images/cropped_br2_image23prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br2_image32prime.png,data/binrushed/images/cropped_br2_image32prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br1_image19prime.png,data/binrushed/images/cropped_br1_image19prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br4_image11prime.png,data/binrushed/images/cropped_br4_image11prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br2_image24prime.png,data/binrushed/images/cropped_br2_image24prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br4_image9prime.png,data/binrushed/images/cropped_br4_image9prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br1_image7prime.png,data/binrushed/images/cropped_br1_image7prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br3_image10prime.png,data/binrushed/images/cropped_br3_image10prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br3_image31prime.png,data/binrushed/images/cropped_br3_image31prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br3_image34prime.png,data/binrushed/images/cropped_br3_image34prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br2_image21prime.png,data/binrushed/images/cropped_br2_image21prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br3_image14prime.png,data/binrushed/images/cropped_br3_image14prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br1_image2prime.png,data/binrushed/images/cropped_br1_image2prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br4_image13prime.png,data/binrushed/images/cropped_br4_image13prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br3_image8prime.png,data/binrushed/images/cropped_br3_image8prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br3_image24prime.png,data/binrushed/images/cropped_br3_image24prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br2_image39prime.png,data/binrushed/images/cropped_br2_image39prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br2_image18prime.png,data/binrushed/images/cropped_br2_image18prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br1_image41prime.png,data/binrushed/images/cropped_br1_image41prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br4_image8prime.png,data/binrushed/images/cropped_br4_image8prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br2_image31prime.png,data/binrushed/images/cropped_br2_image31prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br2_image6prime.png,data/binrushed/images/cropped_br2_image6prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br2_image7prime.png,data/binrushed/images/cropped_br2_image7prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br2_image22prime.png,data/binrushed/images/cropped_br2_image22prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br3_image7prime.png,data/binrushed/images/cropped_br3_image7prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br2_image8prime.png,data/binrushed/images/cropped_br2_image8prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br2_image4prime.png,data/binrushed/images/cropped_br2_image4prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br4_image25prime.png,data/binrushed/images/cropped_br4_image25prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br3_image9prime.png,data/binrushed/images/cropped_br3_image9prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br3_image3prime.png,data/binrushed/images/cropped_br3_image3prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br3_image28prime.png,data/binrushed/images/cropped_br3_image28prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br3_image26prime.png,data/binrushed/images/cropped_br3_image26prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br4_image37prime.png,data/binrushed/images/cropped_br4_image37prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br2_image11prime.png,data/binrushed/images/cropped_br2_image11prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br4_image4prime.png,data/binrushed/images/cropped_br4_image4prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br1_image39prime.png,data/binrushed/images/cropped_br1_image39prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br4_image29prime.png,data/binrushed/images/cropped_br4_image29prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br2_image46prime.png,data/binrushed/images/cropped_br2_image46prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br2_image10prime.png,data/binrushed/images/cropped_br2_image10prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br4_image49prime.png,data/binrushed/images/cropped_br4_image49prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br2_image29prime.png,data/binrushed/images/cropped_br2_image29prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br4_image1prime.png,data/binrushed/images/cropped_br4_image1prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br3_image47prime.png,data/binrushed/images/cropped_br3_image47prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br4_image3prime.png,data/binrushed/images/cropped_br4_image3prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br4_image5prime.png,data/binrushed/images/cropped_br4_image5prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br3_image30prime.png,data/binrushed/images/cropped_br3_image30prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br4_image21prime.png,data/binrushed/images/cropped_br4_image21prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br3_image17prime.png,data/binrushed/images/cropped_br3_image17prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br3_image15prime.png,data/binrushed/images/cropped_br3_image15prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br3_image11prime.png,data/binrushed/images/cropped_br3_image11prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br2_image20prime.png,data/binrushed/images/cropped_br2_image20prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br1_image33prime.png,data/binrushed/images/cropped_br1_image33prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br3_image42prime.png,data/binrushed/images/cropped_br3_image42prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br1_image3prime.png,data/binrushed/images/cropped_br1_image3prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br2_image27prime.png,data/binrushed/images/cropped_br2_image27prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br1_image22prime.png,data/binrushed/images/cropped_br1_image22prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br4_image51prime.png,data/binrushed/images/cropped_br4_image51prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br1_image4prime.png,data/binrushed/images/cropped_br1_image4prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br1_image50prime.png,data/binrushed/images/cropped_br1_image50prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br1_image15prime.png,data/binrushed/images/cropped_br1_image15prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br4_image22prime.png,data/binrushed/images/cropped_br4_image22prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br3_image36prime.png,data/binrushed/images/cropped_br3_image36prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br3_image18prime.png,data/binrushed/images/cropped_br3_image18prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br2_image30prime.png,data/binrushed/images/cropped_br2_image30prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br1_image48prime.png,data/binrushed/images/cropped_br1_image48prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br2_image2prime.png,data/binrushed/images/cropped_br2_image2prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br3_image45prime.png,data/binrushed/images/cropped_br3_image45prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br2_image40prime.png,data/binrushed/images/cropped_br2_image40prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br2_image15prime.png,data/binrushed/images/cropped_br2_image15prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br2_image28prime.png,data/binrushed/images/cropped_br2_image28prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br2_image42prime.png,data/binrushed/images/cropped_br2_image42prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br1_image38prime.png,data/binrushed/images/cropped_br1_image38prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br1_image24prime.png,data/binrushed/images/cropped_br1_image24prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br4_image2prime.png,data/binrushed/images/cropped_br4_image2prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br2_image13prime.png,data/binrushed/images/cropped_br2_image13prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br2_image12prime.png,data/binrushed/images/cropped_br2_image12prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br3_image35prime.png,data/binrushed/images/cropped_br3_image35prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br2_image41prime.png,data/binrushed/images/cropped_br2_image41prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br1_image43prime.png,data/binrushed/images/cropped_br1_image43prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br1_image16prime.png,data/binrushed/images/cropped_br1_image16prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br3_image13prime.png,data/binrushed/images/cropped_br3_image13prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br1_image42prime.png,data/binrushed/images/cropped_br1_image42prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br3_image40prime.png,data/binrushed/images/cropped_br3_image40prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br1_image34prime.png,data/binrushed/images/cropped_br1_image34prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br4_image12prime.png,data/binrushed/images/cropped_br4_image12prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br3_image46prime.png,data/binrushed/images/cropped_br3_image46prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br4_image33prime.png,data/binrushed/images/cropped_br4_image33prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br1_image5prime.png,data/binrushed/images/cropped_br1_image5prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br3_image5prime.png,data/binrushed/images/cropped_br3_image5prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br1_image21prime.png,data/binrushed/images/cropped_br1_image21prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br2_image43prime.png,data/binrushed/images/cropped_br2_image43prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br4_image14prime.png,data/binrushed/images/cropped_br4_image14prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br1_image36prime.png,data/binrushed/images/cropped_br1_image36prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br3_image38prime.png,data/binrushed/images/cropped_br3_image38prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br4_image47prime.png,data/binrushed/images/cropped_br4_image47prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br1_image47prime.png,data/binrushed/images/cropped_br1_image47prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br4_image17prime.png,data/binrushed/images/cropped_br4_image17prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br1_image1prime.png,data/binrushed/images/cropped_br1_image1prime.png,binrushed
data/binrushed/labels/cropped_staple_cd_br4_image16prime.png,data/binrushed/images/cropped_br4_image16prime.png,binrushed
