label_path,image_path,dataset_name
data/drishti/labels/cropped_staple_cd_drishtiGS_082.png,data/drishti/images/cropped_drishtiGS_082.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_031.png,data/drishti/images/cropped_drishtiGS_031.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_075.png,data/drishti/images/cropped_drishtiGS_075.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_061.png,data/drishti/images/cropped_drishtiGS_061.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_041.png,data/drishti/images/cropped_drishtiGS_041.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_003.png,data/drishti/images/cropped_drishtiGS_003.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_056.png,data/drishti/images/cropped_drishtiGS_056.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_097.png,data/drishti/images/cropped_drishtiGS_097.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_020.png,data/drishti/images/cropped_drishtiGS_020.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_019.png,data/drishti/images/cropped_drishtiGS_019.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_012.png,data/drishti/images/cropped_drishtiGS_012.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_039.png,data/drishti/images/cropped_drishtiGS_039.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_046.png,data/drishti/images/cropped_drishtiGS_046.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_071.png,data/drishti/images/cropped_drishtiGS_071.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_035.png,data/drishti/images/cropped_drishtiGS_035.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_018.png,data/drishti/images/cropped_drishtiGS_018.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_101.png,data/drishti/images/cropped_drishtiGS_101.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_073.png,data/drishti/images/cropped_drishtiGS_073.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_064.png,data/drishti/images/cropped_drishtiGS_064.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_099.png,data/drishti/images/cropped_drishtiGS_099.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_076.png,data/drishti/images/cropped_drishtiGS_076.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_052.png,data/drishti/images/cropped_drishtiGS_052.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_043.png,data/drishti/images/cropped_drishtiGS_043.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_001.png,data/drishti/images/cropped_drishtiGS_001.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_080.png,data/drishti/images/cropped_drishtiGS_080.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_068.png,data/drishti/images/cropped_drishtiGS_068.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_085.png,data/drishti/images/cropped_drishtiGS_085.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_044.png,data/drishti/images/cropped_drishtiGS_044.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_094.png,data/drishti/images/cropped_drishtiGS_094.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_054.png,data/drishti/images/cropped_drishtiGS_054.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_070.png,data/drishti/images/cropped_drishtiGS_070.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_027.png,data/drishti/images/cropped_drishtiGS_027.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_034.png,data/drishti/images/cropped_drishtiGS_034.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_065.png,data/drishti/images/cropped_drishtiGS_065.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_081.png,data/drishti/images/cropped_drishtiGS_081.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_098.png,data/drishti/images/cropped_drishtiGS_098.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_053.png,data/drishti/images/cropped_drishtiGS_053.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_089.png,data/drishti/images/cropped_drishtiGS_089.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_051.png,data/drishti/images/cropped_drishtiGS_051.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_077.png,data/drishti/images/cropped_drishtiGS_077.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_030.png,data/drishti/images/cropped_drishtiGS_030.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_100.png,data/drishti/images/cropped_drishtiGS_100.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_057.png,data/drishti/images/cropped_drishtiGS_057.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_058.png,data/drishti/images/cropped_drishtiGS_058.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_028.png,data/drishti/images/cropped_drishtiGS_028.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_086.png,data/drishti/images/cropped_drishtiGS_086.png,drishti
data/drishti/labels/cropped_staple_cd_drishtiGS_032.png,data/drishti/images/cropped_drishtiGS_032.png,drishti
