label_path,image_path,dataset_name
data/refuge/labels/cropped_T0099.png,data/refuge/images/cropped_T0099.png,refuge
data/refuge/labels/cropped_n0248.png,data/refuge/images/cropped_n0248.png,refuge
data/refuge/labels/cropped_T0101.png,data/refuge/images/cropped_T0101.png,refuge
data/refuge/labels/cropped_n0123.png,data/refuge/images/cropped_n0123.png,refuge
data/refuge/labels/cropped_T0103.png,data/refuge/images/cropped_T0103.png,refuge
data/refuge/labels/cropped_V0259.png,data/refuge/images/cropped_V0259.png,refuge
data/refuge/labels/cropped_n0338.png,data/refuge/images/cropped_n0338.png,refuge
data/refuge/labels/cropped_n0015.png,data/refuge/images/cropped_n0015.png,refuge
data/refuge/labels/cropped_V0255.png,data/refuge/images/cropped_V0255.png,refuge
data/refuge/labels/cropped_T0182.png,data/refuge/images/cropped_T0182.png,refuge
data/refuge/labels/cropped_V0226.png,data/refuge/images/cropped_V0226.png,refuge
data/refuge/labels/cropped_V0323.png,data/refuge/images/cropped_V0323.png,refuge
data/refuge/labels/cropped_V0015.png,data/refuge/images/cropped_V0015.png,refuge
data/refuge/labels/cropped_V0106.png,data/refuge/images/cropped_V0106.png,refuge
data/refuge/labels/cropped_n0073.png,data/refuge/images/cropped_n0073.png,refuge
data/refuge/labels/cropped_T0322.png,data/refuge/images/cropped_T0322.png,refuge
data/refuge/labels/cropped_n0206.png,data/refuge/images/cropped_n0206.png,refuge
data/refuge/labels/cropped_n0249.png,data/refuge/images/cropped_n0249.png,refuge
data/refuge/labels/cropped_T0288.png,data/refuge/images/cropped_T0288.png,refuge
data/refuge/labels/cropped_n0139.png,data/refuge/images/cropped_n0139.png,refuge
data/refuge/labels/cropped_T0334.png,data/refuge/images/cropped_T0334.png,refuge
data/refuge/labels/cropped_T0111.png,data/refuge/images/cropped_T0111.png,refuge
data/refuge/labels/cropped_V0096.png,data/refuge/images/cropped_V0096.png,refuge
data/refuge/labels/cropped_T0174.png,data/refuge/images/cropped_T0174.png,refuge
data/refuge/labels/cropped_V0328.png,data/refuge/images/cropped_V0328.png,refuge
data/refuge/labels/cropped_V0273.png,data/refuge/images/cropped_V0273.png,refuge
data/refuge/labels/cropped_V0112.png,data/refuge/images/cropped_V0112.png,refuge
data/refuge/labels/cropped_V0013.png,data/refuge/images/cropped_V0013.png,refuge
