label_path,image_path,dataset_name
data/messidor/labels/cropped_staple_cd_image25prime.png,data/messidor/images/cropped_image25prime.png,messidor
data/messidor/labels/cropped_staple_cd_image83prime.png,data/messidor/images/cropped_image83prime.png,messidor
data/messidor/labels/cropped_staple_cd_image79prime.png,data/messidor/images/cropped_image79prime.png,messidor
data/messidor/labels/cropped_staple_cd_image117prime.png,data/messidor/images/cropped_image117prime.png,messidor
data/messidor/labels/cropped_staple_cd_image381prime.png,data/messidor/images/cropped_image381prime.png,messidor
data/messidor/labels/cropped_staple_cd_image364prime.png,data/messidor/images/cropped_image364prime.png,messidor
data/messidor/labels/cropped_staple_cd_image33prime.png,data/messidor/images/cropped_image33prime.png,messidor
data/messidor/labels/cropped_staple_cd_image424prime.png,data/messidor/images/cropped_image424prime.png,messidor
data/messidor/labels/cropped_staple_cd_image215prime.png,data/messidor/images/cropped_image215prime.png,messidor
data/messidor/labels/cropped_staple_cd_image99prime.png,data/messidor/images/cropped_image99prime.png,messidor
data/messidor/labels/cropped_staple_cd_image244prime.png,data/messidor/images/cropped_image244prime.png,messidor
data/messidor/labels/cropped_staple_cd_image297prime.png,data/messidor/images/cropped_image297prime.png,messidor
data/messidor/labels/cropped_staple_cd_image444prime.png,data/messidor/images/cropped_image444prime.png,messidor
data/messidor/labels/cropped_staple_cd_image389prime.png,data/messidor/images/cropped_image389prime.png,messidor
data/messidor/labels/cropped_staple_cd_image171prime.png,data/messidor/images/cropped_image171prime.png,messidor
data/messidor/labels/cropped_staple_cd_image319prime.png,data/messidor/images/cropped_image319prime.png,messidor
data/messidor/labels/cropped_staple_cd_image365prime.png,data/messidor/images/cropped_image365prime.png,messidor
data/messidor/labels/cropped_staple_cd_image271prime.png,data/messidor/images/cropped_image271prime.png,messidor
data/messidor/labels/cropped_staple_cd_image188prime.png,data/messidor/images/cropped_image188prime.png,messidor
data/messidor/labels/cropped_staple_cd_image178prime.png,data/messidor/images/cropped_image178prime.png,messidor
data/messidor/labels/cropped_staple_cd_image13prime.png,data/messidor/images/cropped_image13prime.png,messidor
data/messidor/labels/cropped_staple_cd_image260prime.png,data/messidor/images/cropped_image260prime.png,messidor
data/messidor/labels/cropped_staple_cd_image316prime.png,data/messidor/images/cropped_image316prime.png,messidor
data/messidor/labels/cropped_staple_cd_image139prime.png,data/messidor/images/cropped_image139prime.png,messidor
data/messidor/labels/cropped_staple_cd_image419prime.png,data/messidor/images/cropped_image419prime.png,messidor
data/messidor/labels/cropped_staple_cd_image162prime.png,data/messidor/images/cropped_image162prime.png,messidor
data/messidor/labels/cropped_staple_cd_image141prime.png,data/messidor/images/cropped_image141prime.png,messidor
data/messidor/labels/cropped_staple_cd_image220prime.png,data/messidor/images/cropped_image220prime.png,messidor
data/messidor/labels/cropped_staple_cd_image298prime.png,data/messidor/images/cropped_image298prime.png,messidor
data/messidor/labels/cropped_staple_cd_image45prime.png,data/messidor/images/cropped_image45prime.png,messidor
data/messidor/labels/cropped_staple_cd_image36prime.png,data/messidor/images/cropped_image36prime.png,messidor
data/messidor/labels/cropped_staple_cd_image27prime.png,data/messidor/images/cropped_image27prime.png,messidor
data/messidor/labels/cropped_staple_cd_image265prime.png,data/messidor/images/cropped_image265prime.png,messidor
data/messidor/labels/cropped_staple_cd_image439prime.png,data/messidor/images/cropped_image439prime.png,messidor
data/messidor/labels/cropped_staple_cd_image361prime.png,data/messidor/images/cropped_image361prime.png,messidor
data/messidor/labels/cropped_staple_cd_image420prime.png,data/messidor/images/cropped_image420prime.png,messidor
data/messidor/labels/cropped_staple_cd_image87prime.png,data/messidor/images/cropped_image87prime.png,messidor
data/messidor/labels/cropped_staple_cd_image249prime.png,data/messidor/images/cropped_image249prime.png,messidor
data/messidor/labels/cropped_staple_cd_image221prime.png,data/messidor/images/cropped_image221prime.png,messidor
data/messidor/labels/cropped_staple_cd_image456prime.png,data/messidor/images/cropped_image456prime.png,messidor
data/messidor/labels/cropped_staple_cd_image70prime.png,data/messidor/images/cropped_image70prime.png,messidor
data/messidor/labels/cropped_staple_cd_image31prime.png,data/messidor/images/cropped_image31prime.png,messidor
data/messidor/labels/cropped_staple_cd_image301prime.png,data/messidor/images/cropped_image301prime.png,messidor
data/messidor/labels/cropped_staple_cd_image233prime.png,data/messidor/images/cropped_image233prime.png,messidor
data/messidor/labels/cropped_staple_cd_image216prime.png,data/messidor/images/cropped_image216prime.png,messidor
data/messidor/labels/cropped_staple_cd_image5prime.png,data/messidor/images/cropped_image5prime.png,messidor
data/messidor/labels/cropped_staple_cd_image166prime.png,data/messidor/images/cropped_image166prime.png,messidor
data/messidor/labels/cropped_staple_cd_image14prime.png,data/messidor/images/cropped_image14prime.png,messidor
data/messidor/labels/cropped_staple_cd_image407prime.png,data/messidor/images/cropped_image407prime.png,messidor
data/messidor/labels/cropped_staple_cd_image196prime.png,data/messidor/images/cropped_image196prime.png,messidor
data/messidor/labels/cropped_staple_cd_image248prime.png,data/messidor/images/cropped_image248prime.png,messidor
data/messidor/labels/cropped_staple_cd_image91prime.png,data/messidor/images/cropped_image91prime.png,messidor
data/messidor/labels/cropped_staple_cd_image39prime.png,data/messidor/images/cropped_image39prime.png,messidor
data/messidor/labels/cropped_staple_cd_image192prime.png,data/messidor/images/cropped_image192prime.png,messidor
data/messidor/labels/cropped_staple_cd_image150prime.png,data/messidor/images/cropped_image150prime.png,messidor
data/messidor/labels/cropped_staple_cd_image56prime.png,data/messidor/images/cropped_image56prime.png,messidor
data/messidor/labels/cropped_staple_cd_image270prime.png,data/messidor/images/cropped_image270prime.png,messidor
data/messidor/labels/cropped_staple_cd_image218prime.png,data/messidor/images/cropped_image218prime.png,messidor
data/messidor/labels/cropped_staple_cd_image245prime.png,data/messidor/images/cropped_image245prime.png,messidor
data/messidor/labels/cropped_staple_cd_image313prime.png,data/messidor/images/cropped_image313prime.png,messidor
data/messidor/labels/cropped_staple_cd_image391prime.png,data/messidor/images/cropped_image391prime.png,messidor
data/messidor/labels/cropped_staple_cd_image415prime.png,data/messidor/images/cropped_image415prime.png,messidor
data/messidor/labels/cropped_staple_cd_image393prime.png,data/messidor/images/cropped_image393prime.png,messidor
data/messidor/labels/cropped_staple_cd_image85prime.png,data/messidor/images/cropped_image85prime.png,messidor
data/messidor/labels/cropped_staple_cd_image285prime.png,data/messidor/images/cropped_image285prime.png,messidor
data/messidor/labels/cropped_staple_cd_image282prime.png,data/messidor/images/cropped_image282prime.png,messidor
data/messidor/labels/cropped_staple_cd_image343prime.png,data/messidor/images/cropped_image343prime.png,messidor
data/messidor/labels/cropped_staple_cd_image257prime.png,data/messidor/images/cropped_image257prime.png,messidor
data/messidor/labels/cropped_staple_cd_image107prime.png,data/messidor/images/cropped_image107prime.png,messidor
data/messidor/labels/cropped_staple_cd_image376prime.png,data/messidor/images/cropped_image376prime.png,messidor
data/messidor/labels/cropped_staple_cd_image18prime.png,data/messidor/images/cropped_image18prime.png,messidor
data/messidor/labels/cropped_staple_cd_image263prime.png,data/messidor/images/cropped_image263prime.png,messidor
data/messidor/labels/cropped_staple_cd_image346prime.png,data/messidor/images/cropped_image346prime.png,messidor
data/messidor/labels/cropped_staple_cd_image434prime.png,data/messidor/images/cropped_image434prime.png,messidor
data/messidor/labels/cropped_staple_cd_image224prime.png,data/messidor/images/cropped_image224prime.png,messidor
data/messidor/labels/cropped_staple_cd_image119prime.png,data/messidor/images/cropped_image119prime.png,messidor
data/messidor/labels/cropped_staple_cd_image320prime.png,data/messidor/images/cropped_image320prime.png,messidor
data/messidor/labels/cropped_staple_cd_image174prime.png,data/messidor/images/cropped_image174prime.png,messidor
data/messidor/labels/cropped_staple_cd_image121prime.png,data/messidor/images/cropped_image121prime.png,messidor
data/messidor/labels/cropped_staple_cd_image158prime.png,data/messidor/images/cropped_image158prime.png,messidor
data/messidor/labels/cropped_staple_cd_image190prime.png,data/messidor/images/cropped_image190prime.png,messidor
data/messidor/labels/cropped_staple_cd_image189prime.png,data/messidor/images/cropped_image189prime.png,messidor
data/messidor/labels/cropped_staple_cd_image416prime.png,data/messidor/images/cropped_image416prime.png,messidor
data/messidor/labels/cropped_staple_cd_image142prime.png,data/messidor/images/cropped_image142prime.png,messidor
data/messidor/labels/cropped_staple_cd_image52prime.png,data/messidor/images/cropped_image52prime.png,messidor
data/messidor/labels/cropped_staple_cd_image138prime.png,data/messidor/images/cropped_image138prime.png,messidor
data/messidor/labels/cropped_staple_cd_image328prime.png,data/messidor/images/cropped_image328prime.png,messidor
data/messidor/labels/cropped_staple_cd_image299prime.png,data/messidor/images/cropped_image299prime.png,messidor
data/messidor/labels/cropped_staple_cd_image94prime.png,data/messidor/images/cropped_image94prime.png,messidor
data/messidor/labels/cropped_staple_cd_image362prime.png,data/messidor/images/cropped_image362prime.png,messidor
